"Post ID",Permalink,"Post Message",Type,Countries,Languages,Posted,"Audience targeting","Lifetime Post Total Reach","Lifetime Post organic reach","Lifetime Post Paid Reach","Lifetime Post Total Impressions","Lifetime Post Organic Impressions","Lifetime Post Paid Impressions","Lifetime Engaged Users","Lifetime Matched Audience Targeting Consumers on Post","Lifetime Matched Audience Targeting Consumptions on Post","Lifetime Negative Feedback from Users","Lifetime Negative Feedback","Lifetime Post Impressions by people who have liked your Page","Lifetime Post reach by people who like your Page","Lifetime Post Paid Impressions by people who have liked your Page","Lifetime Paid reach of a post by people who like your Page","Lifetime People who have liked your Page and engaged with your post","Lifetime Organic views to 95%","Lifetime Organic views to 95%","Lifetime Paid views to 95%","Lifetime Paid views to 95%","Lifetime Organic Video Views","Lifetime Organic Video Views","Lifetime Paid Video Views","Lifetime Paid Video Views","Lifetime Average time video viewed","Lifetime Video length","Lifetime Talking About This (Post) by action type - like","Lifetime Talking About This (Post) by action type - comment","Lifetime Talking About This (Post) by action type - share","Lifetime Post Stories by action type - like","Lifetime Post Stories by action type - comment","Lifetime Post Stories by action type - share","Lifetime Post Audience Targeting Unique Consumptions by Type - other clicks","Lifetime Post Audience Targeting Unique Consumptions by Type - photo view","Lifetime Post Audience Targeting Unique Consumptions by Type - link clicks","Lifetime Post Audience Targeting Unique Consumptions by Type - video play","Lifetime Matched Audience Targeting Consumptions by Type - other clicks","Lifetime Matched Audience Targeting Consumptions by Type - photo view","Lifetime Matched Audience Targeting Consumptions by Type - link clicks","Lifetime Matched Audience Targeting Consumptions by Type - video play","Lifetime Negative Feedback from Users by Type - hide_all_clicks","Lifetime Negative Feedback from Users by Type - hide_clicks","Lifetime Negative Feedback from Users by Type - report_spam_clicks","Lifetime Negative Feedback from Users by Type - unlike_page_clicks","Lifetime Negative Feedback by Type - hide_all_clicks","Lifetime Negative Feedback by Type - hide_clicks","Lifetime Negative Feedback by Type - report_spam_clicks","Lifetime Negative Feedback by Type - unlike_page_clicks"
110764313093221_248627559306895,https://www.facebook.com/jowradio/posts/248627559306895,"كيما كل صباح،FACTURE MAN يخلصلكم الفاتورات تاعكم.
ابعتولنا ارقام الهاتف عبر الرسائل مع I LOVE JOW
اسمعونا على :www.jow.radio
#Branchiwjow",Photo,,,"04/29/2019 12:00:24 AM"," ",2113,2113,0,2991,2991,0,40,25,27,0,0,2413,1721,0,0,35,0,0,0,0,0,0,0,0,0,0,18,,,18,,,15,6,5,,16,6,5,,,,,,,,,
110764313093221_248628515973466,https://www.facebook.com/jowradio/posts/248628515973466,"ابداو نهاركم بجو الصباح، و اعطولنا الاجوبة ديالكم على سؤال اليوم لي يقول &quot; وشنوا هي أسوأ عقوبة تلقيتوها في المدرسه ولا من طرف الاهل؟&quot;
تقدرو تاني تعيطولنا باش تشاركو على 281 218 0982
اسمعونا على :www.jow.radio
#Branchiwjow",Photo,,,"04/28/2019 11:00:33 PM"," ",878,878,0,1325,1325,0,39,25,26,0,0,1081,723,0,0,33,0,0,0,0,0,0,0,0,0,0,18,2,,18,2,,21,3,2,,21,3,2,,,,,,,,,
110764313093221_248511682651816,https://www.facebook.com/jowradio/posts/248511682651816,"شكون لي مايعرفش الشاب بلال بأغنايه المشهورة مثل &quot; أولاد حرمة&quot; أو &quot;شريكي&quot;، ڨاع هاد الأغاني رايحين يجوكم هاد الليلة على جو راديو من 23سا حلى منتصف الليل
و نتوما قولونا الأغاني تاعو لي تشفاو عليهم ؟
اسمعونا على : www.jow.radio
#Branchiwjow",Photo,,,"04/28/2019 03:00:01 PM"," ",6987,6987,0,9525,9525,0,286,202,226,0,0,7878,5798,0,0,248,0,0,0,0,0,0,0,0,0,0,103,8,2,104,11,2,115,49,56,,123,48,55,,,,,,,,,
110764313093221_248624575973860,https://www.facebook.com/jowradio/posts/248624575973860,"كيفاش تقدر تفتح دار نشر في الجزائر 📖📚
اسمعونا على : www.jow.radio",Video,,,"04/28/2019 02:33:58 PM"," ",4211,4211,0,5662,5662,0,168,148,189,0,0,4560,3334,0,0,126,52,53,0,0,1290,1356,0,0,8944,147411,30,2,,30,2,,98,,,74,110,,,77,,,,,,,,
110764313093221_248555052647479,https://www.facebook.com/jowradio/posts/248555052647479,"ضيف اليوم في لي ديبلومي هو زاكي ميهوبي 
اسمعونا على : www.jow.radio",Photo,,,"04/28/2019 12:50:01 PM"," ",3006,3006,0,4239,4239,0,47,29,29,1,1,3458,2474,0,0,40,0,0,0,0,0,0,0,0,0,0,19,,,19,,,18,10,1,,18,10,1,,,1,,,,1,,
110764313093221_248554179314233,https://www.facebook.com/jowradio/posts/248554179314233,"واش هي الحاجة اللي طلعلك المورال و العكس ؟ 
اسمعونا على : www.jow.radio",Photo,,,"04/28/2019 12:30:00 PM"," ",2006,2006,0,2814,2814,0,54,40,46,0,0,2382,1704,0,0,49,0,0,0,0,0,0,0,0,0,0,20,9,,20,11,,38,4,1,,41,4,1,,,,,,,,,
110764313093221_248507182652266,https://www.facebook.com/jowradio/posts/248507182652266,"كي العادة استوديو بالون دايمن مفتوح للأنصار باش يعطولنا رايهم، و اليوم راهو مخصص لمشجعي وفاق سطيف.
تقدروا تعيطولنا على 281 218 0982 باش تشاركو معانا 
اسمعونا على : www.jow.radio
#Branchiwjow",Photo,,,"04/28/2019 10:00:01 AM"," ",1232,1232,0,1770,1770,0,24,17,21,0,0,1447,1013,0,0,23,0,0,0,0,0,0,0,0,0,0,8,,,8,,,7,7,4,,9,8,4,,,,,,,,,
110764313093221_248498269319824,https://www.facebook.com/jowradio/posts/248498269319824,"اليوم في بالون رايحين نستقبلوا هشام بوعود، لي رايح يكون المرشح الأبرز لخلافة حسان حمار على رأس وفاق سطيف 
تبعونا على جو راديو من 19سا حتى 21سا 
اسمعونا على : www.jow.radio
#Branchiwjow",Photo,,,"04/28/2019 09:00:01 AM"," ",3063,3063,0,4242,4242,0,49,26,27,1,1,3430,2525,0,0,42,0,0,0,0,0,0,0,0,0,0,25,1,1,26,1,1,13,13,1,,13,13,1,,1,,,,1,,,
110764313093221_248413235994994,https://www.facebook.com/jowradio/posts/248413235994994,"موعدكم اليوم مع المود ريبوتي من 15سا 30 حتى 16سا 
اسمعونا على : www.jow.radio 
#Branchiwjow",Photo,,,"04/28/2019 07:15:00 AM"," ",1450,1450,0,2059,2059,0,20,15,15,0,0,1674,1194,0,0,17,0,0,0,0,0,0,0,0,0,0,6,,,6,,,7,7,1,,7,7,1,,,,,,,,,
110764313093221_248492469320404,https://www.facebook.com/jowradio/posts/248492469320404,"تتويج فريق برشلونة بلقب الليڨا للمرة 26 في تاريخة و 8 في 11 سنة الأخيرة.
اسمعونا على : www.jow.radio
#Branchiwjow",Photo,,,"04/28/2019 07:10:09 AM"," ",1969,1969,0,2732,2732,0,33,19,19,0,0,2233,1608,0,0,29,0,0,0,0,0,0,0,0,0,0,16,,,16,,,5,12,2,,5,12,2,,,,,,,,,
110764313093221_248469855989332,https://www.facebook.com/jowradio/posts/248469855989332,"جو كيما عودتكم انها ترافقكم وين ما كنتو وتجيبلكم غير الجديد ، جو اليوم جابتلكم خبر يفرحكم وهو الشركة الوطنية للنقل بالسكك الحديدية راح تفتح غدوة اول خط يربط بين مطار هواري بومدين ✈️ ومحطة اغا بالعاصمة مرورا بباب الزوار وهذو هما مواقيت القطار 🚆.
ابقاو اوفياء ل جو
اسمعونا على :www.jow.radio
#Branchiwjow",Photo,,,"04/28/2019 06:00:31 AM"," ",10110,10110,0,14764,14764,0,479,430,495,1,1,11255,8038,0,0,371,0,0,0,0,0,0,0,0,0,0,67,9,11,70,10,11,162,290,14,,176,305,14,,,1,,,,1,,
110764313093221_248447479324903,https://www.facebook.com/jowradio/posts/248447479324903,"عاصفة رملية مرعبة شهدتها أحد المناطق  بتمنراست 😬",Video,,,"04/28/2019 04:46:55 AM"," ",10560,10560,0,15162,15162,0,901,817,1174,1,1,12105,8482,0,0,625,51,51,0,0,3099,3251,0,0,9316,167891,118,21,12,128,26,13,636,,,397,719,,,442,,1,,,,1,,
110764313093221_247459139423737,https://www.facebook.com/jowradio/posts/247459139423737,"صباح الخير عليكم لي جويست، قولونا في التعليقات كيفاش تبداو نهاركم ؟ 
اسمعونا على : www.jow.radio
#Branchiwjow",Photo,,,"04/27/2019 11:00:01 PM"," ",1468,1468,0,2122,2122,0,54,41,44,0,0,1767,1212,0,0,53,0,0,0,0,0,0,0,0,0,0,21,9,,21,11,,34,5,3,,36,5,3,,,,,,,,,
110764313093221_247865782716406,https://www.facebook.com/jowradio/posts/247865782716406,"جعفر قاسم : هكذا اكتشفت موهبة رجلاوي في عاشور العاشر  .
اسمعونا على : www.jow.radio",Video,,,"04/27/2019 03:00:00 PM"," ",9940,9940,0,13802,13802,0,940,872,1261,0,0,10359,7495,0,0,627,943,943,0,0,3221,3319,0,0,16898,68627,82,1,4,82,3,5,678,,11,530,721,,11,526,,,,,,,,
110764313093221_247408272762157,https://www.facebook.com/jowradio/posts/247408272762157,"ارواحو تستمتعوا مع ساعة من الحفلة الموسيقية ل beyoncé في مباشر من coachella
اسمعونا على : www.jow.radio
#Branchiwjow",Photo,,,"04/27/2019 03:00:00 PM"," ",2022,2022,0,2861,2861,0,54,44,50,0,0,2316,1643,0,0,46,0,0,0,0,0,0,0,0,0,0,9,2,,9,2,,30,9,7,,34,9,7,,,,,,,,,
110764313093221_248244989345152,https://www.facebook.com/jowradio/posts/248244989345152,"متصل يقول أن مشكل إتحاد الحراش في مناصريه 
اسمعونا على : www.jow.radio",Video,,,"04/27/2019 02:41:36 PM"," ",1732,1732,0,2413,2413,0,80,70,85,0,0,1854,1318,0,0,55,36,36,0,0,513,536,0,0,6011,82622,9,1,,9,1,,43,,,33,47,,,38,,,,,,,,
110764313093221_248187506017567,https://www.facebook.com/jowradio/posts/248187506017567,"ضيوف الصباح لي رايحين يكونو معانا غدوا هوما فريق المركز الجزائري لريادة الأعمال الجزائرية
ماتراطوهش غدوة من 7سا حتى 10سا وين رايحين يهدرولنا عن مهامهم المختلفة
اسمعونا على : www.jow.radio
#Branchiwjow",Photo,,,"04/27/2019 11:45:00 AM"," ",2573,2573,0,3604,3604,0,49,28,31,1,1,2955,2118,0,0,43,0,0,0,0,0,0,0,0,0,0,22,,,22,,1,19,9,1,,21,9,1,,,1,,,,1,,
110764313093221_248181532684831,https://www.facebook.com/jowradio/posts/248181532684831,"بلاصتك ضد الفرق الإفريقية ماشي في الرابطة الجهوية 💛🖤
اسمعونا على : www.jow.radio",Video,,,"04/27/2019 10:44:48 AM"," ",2784,2784,0,3999,3999,0,206,190,278,0,0,2121,1436,0,0,82,138,141,0,0,781,838,0,0,7303,42707,30,1,7,30,1,7,158,,2,97,170,,2,105,,,,,,,,
110764313093221_247867672716217,https://www.facebook.com/jowradio/posts/247867672716217,"جعفر قاسم يتحدث عن بيع مملكة عاشور العاشر للزيت لمملكة دحمانوس مجانا .. وعلاقته بالواقع 😅😅😅",Video,,,"04/27/2019 10:00:00 AM"," ",17609,17609,0,25669,25669,0,2863,2715,4151,2,2,15799,11083,0,0,1746,1170,1170,0,0,6624,6961,0,0,20989,86227,224,4,5,233,4,5,2184,,,1815,2334,,,1817,1,1,,,1,1,,
110764313093221_247866539382997,https://www.facebook.com/jowradio/posts/247866539382997,"هل حقا جعفر قاسم من خلال عاشور العاشر  استبق الأحداث التي تعيشها الجزائر حاليا ... شاهد إجابة جعفر قاسم

اسمعونا على : www.jow.radio",Video,,,"04/27/2019 09:30:01 AM"," ",4754,4754,0,6775,6775,0,500,480,749,0,0,5419,3745,0,0,389,404,404,0,0,1487,1553,0,0,12157,49171,40,1,1,42,2,1,401,,3,299,431,,3,315,,,,,,,,
110764313093221_247865472716437,https://www.facebook.com/jowradio/posts/247865472716437,"شاهد : جعفر قاسم يكشف عن تفاصيل عاشور العاشر 3 وتاريخ عرضه

اسمعونا على : www.jow.radio",Video,,,"04/27/2019 09:00:01 AM"," ",3867,3867,0,5177,5177,0,429,412,593,0,0,4131,3028,0,0,322,695,695,0,0,1133,1165,0,0,10603,21502,21,2,1,21,3,1,328,,,234,354,,,239,,,,,,,,
110764313093221_247872922715692,https://www.facebook.com/jowradio/posts/247872922715692,"مناصر اتحاد الحراش : بإذن الله الحراش ما تطيحش ... حنايا عندنا  17 شهيد في الثورة

اسمعونا على : www.jow.radio",Video,,,"04/27/2019 08:30:00 AM"," ",4053,4053,0,5358,5358,0,176,147,188,0,0,4283,3178,0,0,138,109,112,0,0,1221,1221,0,0,7986,72574,38,6,,39,6,,120,,1,47,132,,1,55,,,,,,,,
110764313093221_247871629382488,https://www.facebook.com/jowradio/posts/247871629382488,"مناصر لاتحاد الحراش : الحراش محقورة  ... والحكام ظلموها بزاف

اسمعونا على : www.jow.radio",Video,,,"04/27/2019 07:42:50 AM"," ",2033,2033,0,2738,2738,0,72,66,80,0,0,2139,1588,0,0,55,22,27,0,0,430,447,0,0,7431,169022,7,,,7,,,44,,1,29,45,,1,34,,,,,,,,
110764313093221_247865076049810,https://www.facebook.com/jowradio/posts/247865076049810,"جعفر قاسم :  كي نشوفو صويلح في أعمال أخرى نقدرو نعرفو شكون طلع عاشور العاشر

اسمعونا على : www.jow.radio",Video,,,"04/27/2019 03:30:00 AM"," ",67044,67044,0,96809,96809,0,9901,9685,15533,3,3,17982,12378,0,0,2341,7688,7766,0,0,21215,22128,0,0,21333,55059,408,32,15,420,41,16,8206,,44,6029,9446,,47,6039,3,,,,3,,,
110764313093221_247871409382510,https://www.facebook.com/jowradio/posts/247871409382510,"شاهد ماذا قال نور الدين سعدي عن بوعلام شارف ... صاحبي  لكن  ؟؟

اسمعونا على : www.jow.radio",Video,,,"04/27/2019 03:00:01 AM"," ",2038,2038,0,2875,2875,0,132,123,159,0,0,2247,1582,0,0,103,82,83,0,0,513,521,0,0,7873,52585,12,,,12,,,85,,1,63,93,,1,65,,,,,,,,
110764313093221_247861579383493,https://www.facebook.com/jowradio/posts/247861579383493,"شاهد كيف أجاب جعفر قاسم عن مصير الفليشة :  ولادي و وما قلتهالمهش 😂😂

اسمعونا على : www.jow.radio",Video,,,"04/26/2019 03:00:00 PM"," ",5586,5586,0,8038,8038,0,846,826,1322,0,0,6260,4299,0,0,676,1177,1193,0,0,2014,2106,0,0,10196,11219,38,2,3,42,2,3,723,,10,520,789,,10,523,,,,,,,,
110764313093221_247873292715655,https://www.facebook.com/jowradio/posts/247873292715655,"رياض : اتحاد الحراش متتحقرش  وما يجيش واحد كيما مدوار يقيسنا

اسمعونا على : www.jow.radio",Video,,,"04/26/2019 03:00:00 PM"," ",4806,4806,0,6929,6929,0,245,220,321,0,0,5424,3887,0,0,187,80,81,0,0,1560,1641,0,0,11155,152339,29,,2,29,,2,179,,3,101,210,,3,108,,,,,,,,
110764313093221_247847506051567,https://www.facebook.com/jowradio/posts/247847506051567,"معانا الآن في res publica  رئيس حزب جبل جديد &quot; جيلالي سفيان &quot; 

تقدروا تشاركوا معانا عبر رقم الهاتف التالي : 281 218 0982 
اسمعونا على : www.jow.radio
#Branchiwjow",Photo,,,"04/26/2019 01:06:05 PM"," ",3521,3521,0,4860,4860,0,114,80,99,0,0,3859,2855,0,0,94,0,0,0,0,0,0,0,0,0,0,38,3,2,39,3,2,43,34,10,,51,38,10,,,,,,,,,
110764313093221_247841562718828,https://www.facebook.com/jowradio/posts/247841562718828,"رياض : الحراش فيها أزمة رجال مش دراهم ... المولودية يصرفو الملايير واش دارو بيهم ؟!",Video,,,"04/26/2019 12:44:02 PM"," ",2796,2796,0,3873,3873,0,125,113,143,1,1,3082,2216,0,0,94,40,40,0,0,903,960,0,0,8539,108265,16,,1,16,,1,80,,,51,86,,,57,1,,,,1,,,
110764313093221_247460842756900,https://www.facebook.com/jowradio/posts/247460842756900,"لي ديبلومي على فاجعة انهيار عمارة القصبة",Video,,,"04/26/2019 06:00:01 AM"," ",2418,2418,0,3311,3311,0,127,107,135,0,0,2630,1912,0,0,101,20,20,0,0,886,893,0,0,8925,133182,25,2,,26,2,,69,,,61,71,,,64,,,,,,,,
110764313093221_246628912840093,https://www.facebook.com/jowradio/posts/246628912840093,"ضيفنا اليوم في #ResPublica هو رئيس حزب الجيل الجديد, سفيان جيلالي.
تقدروا تشاركوا معانا عبر رقم الهاتف التالي : 281 218 0982 
اسمعونا على : www.jow.radio
#Branchiwjow",Photo,,,"04/26/2019 04:00:01 AM"," ",2531,2531,0,3636,3636,0,48,21,23,0,0,2948,2090,0,0,39,0,0,0,0,0,0,0,0,0,0,26,,,26,,,12,8,1,,14,8,1,,,,,,,,,
110764313093221_247459506090367,https://www.facebook.com/jowradio/posts/247459506090367,"جمعة مباركة 
تبعوا درس الجمعة على جو : www.jow.radio
#Branchiwjow",Photo,,,"04/26/2019 02:30:00 AM"," ",2216,2216,0,3074,3074,0,47,24,27,0,0,2563,1850,0,0,41,0,0,0,0,0,0,0,0,0,0,23,1,,23,1,,15,8,2,,17,8,2,,,,,,,,,
110764313093221_247495649420086,https://www.facebook.com/jowradio/posts/247495649420086,"Freestyle Abdou HK 💪",Video,,,"04/25/2019 03:10:00 PM"," ",23601,23601,0,32201,32201,0,7547,5327,9095,2,2,9527,6735,0,0,838,4340,4605,0,0,18704,21204,0,0,18530,60542,2917,55,48,3036,68,50,3873,,,3880,4528,,,4570,1,1,,,1,1,,
110764313093221_247493842753600,https://www.facebook.com/jowradio/posts/247493842753600,"Freestyle  Sido La Dose / Molotov / Loco  💪",Video,,,"04/25/2019 03:05:00 PM"," ",20405,20405,0,30811,30811,0,2060,1760,2978,1,1,14064,9817,0,0,709,783,843,0,0,6121,6835,0,0,22859,162707,567,60,51,714,86,61,1493,,1,783,2089,,1,888,,1,,,,1,,
110764313093221_2631786083561862,https://www.facebook.com/jowradio/videos/2631786083561862/,"مباشر : جعفر قاسم ، مخرج &quot; عاشور العاشر&quot; ضيف res publica مع صابر الشريف وعبد اللطيف بلقايم

تابعونا على www.jow.radio",Video,,,"04/25/2019 01:49:47 PM"," ",23883,23883,0,34990,34990,0,2549,2304,3049,1,1,20690,13830,0,0,1414,9,9,0,0,7793,8313,0,0,46227,4144171,414,85,17,740,219,23,1770,,21,795,2150,,22,877,,1,,,,1,,
110764313093221_2064148220373612,https://www.facebook.com/jowradio/videos/2064148220373612/,"مباشر : جعفر قاسم ، مخرج &quot; عاشور العاشر&quot; ضيف res publica  مع صابر الشريف وعبد اللطيف بلقايم ( part 1 )",Video,,,"04/25/2019 01:12:36 PM"," ",22871,22871,0,34441,34441,0,2616,2350,3333,2,2,21740,14493,0,0,1591,19,19,0,0,8031,8266,0,0,37390,2144512,429,63,16,520,94,16,1974,,4,863,2419,,4,904,1,1,,,1,1,,
110764313093221_247464179423233,https://www.facebook.com/jowradio/posts/247464179423233,"مبدع  &quot; عاشور العاشر&quot;  جعفر قاسم ضيف &quot; res publica &quot;  ، الا حابين تشاركونا النقاش اتصلوا بنا عبر الرقم التالي ذ:
0982218281",Photo,,,"04/25/2019 01:03:27 PM"," ",7687,7687,0,10400,10400,0,378,277,308,2,2,8549,6394,0,0,312,0,0,0,0,0,0,0,0,0,0,122,13,,122,14,,192,97,,,209,99,,,1,1,,,1,1,,
110764313093221_247441369425514,https://www.facebook.com/jowradio/posts/247441369425514,"الفنانة شهرزاد كراشني تتعرض للسرقة .. و توجه نداء 😮",Video,,,"04/25/2019 11:46:00 AM"," ",43945,43945,0,66508,66508,0,8473,8133,12162,4,4,40379,25888,0,0,5597,7225,7225,0,0,17562,18492,0,0,17475,45370,926,207,112,939,272,115,7594,,1,2917,9127,,1,3031,1,3,,,1,3,,
110764313093221_247437129425938,https://www.facebook.com/jowradio/posts/247437129425938,"انصار إتحاد الحراش راهم معانا في بالون
عيطولنا على 281 218 0982 باش تشاركوا معانا او تفاعلوا عبر التعليقات 😊
الصحيفة الرسمية لفريق اتحاد الحراش - Usmh news -
اسمعونا على:www.jow.radio
#Branchiwjow",Photo,,,"04/25/2019 11:30:21 AM"," ",1046,1046,0,1390,1390,0,86,72,86,0,0,1130,852,0,0,81,0,0,0,0,0,0,0,0,0,0,13,2,,13,2,,63,12,1,,71,14,1,,,,,,,,,
110764313093221_247396276096690,https://www.facebook.com/jowradio/posts/247396276096690,"ماتراطوش اليوم بالون من 19سا حتى 21سا وين رايحين يهدرولنا على اتحاد الحراش و مطالب انصاره
ونتوما خلونا الآراء ديالكم في التعليقات أو عيطولنا على 281 218 0982  باش تشاركوا معانا
اسمعونا على : www.jow.radio
#Branchiwjow",Photo,,,"04/25/2019 10:00:03 AM"," ",627,627,0,875,875,0,49,40,51,0,0,703,503,0,0,44,0,0,0,0,0,0,0,0,0,0,10,2,,10,2,,35,7,,,41,10,,,,,,,,,,
110764313093221_247405112762473,https://www.facebook.com/jowradio/posts/247405112762473,"حقائق انهيار عمارة حي القصبة 😢",Video,,,"04/25/2019 09:45:54 AM"," ",5900,5900,0,8041,8041,0,279,241,345,0,0,6490,4626,0,0,228,69,69,0,0,1806,1822,0,0,11405,261822,51,1,2,51,1,2,187,,,118,214,,,129,,,,,,,,
110764313093221_247392426097075,https://www.facebook.com/jowradio/posts/247392426097075,"طلب زواج على المباشر في جو راديو 😍👰🤵",Video,,,"04/25/2019 09:02:53 AM"," ",23454,23454,0,33067,33067,0,3211,3081,4770,6,6,25597,18170,0,0,2421,366,366,0,0,10057,10122,0,0,29413,245139,270,19,3,277,20,3,2556,,,1772,2941,,,1829,4,2,,,4,2,,
110764313093221_247382339431417,https://www.facebook.com/jowradio/posts/247382339431417,"ماتراطوش اليوم بالون من 19سا حتى 21سا وين رايحين يهدرولنا على اتحاد الحراش و مطالب انصاره
باش تشاركوا معانا عيطولنا على 281 218 0982 
اسمعونا على : www.jow.radio
#Branchiwjow",Photo,,,"04/25/2019 09:00:02 AM"," ",1472,1472,0,2030,2030,0,53,38,47,0,0,1631,1193,0,0,48,0,0,0,0,0,0,0,0,0,0,15,1,,15,1,,35,3,,,44,3,,,,,,,,,,
110764313093221_246630299506621,https://www.facebook.com/jowradio/posts/246630299506621,"ضيفنا اليوم في #ResPublica هوالسيناريست, المنتج التلفزيوني والسينمائي الجزائري, جعفر قاسم  
تقدروا تشاركوا معانا عبر رقم الهاتف التالي : 281 218 0982 
اسمعونا على : www.jow.radio
#Branchiwjow",Photo,,,"04/25/2019 04:00:01 AM"," ",8238,8238,0,11322,11322,0,400,281,332,1,1,9320,6825,0,0,348,0,0,0,0,0,0,0,0,0,0,168,19,1,168,21,1,223,48,29,,253,48,31,,,1,,,,1,,
110764313093221_247139356122382,https://www.facebook.com/jowradio/posts/247139356122382,"صباح الخير لي جويست، على جو راديو راهو وقت لا ماتينال 🤩
ارواحوا تعمروا الطاقة 💪 بالموسيقى و المرح مع رياض ابركان و فريق جو الصباح
اسمعونا على : www.jow.radio
#Branchiwjow",Photo,,,"04/25/2019 12:00:00 AM"," ",2421,2421,0,3401,3401,0,80,52,52,0,0,2748,2041,0,0,67,0,0,0,0,0,0,0,0,0,0,28,5,,29,5,,35,5,11,,36,5,11,,,,,,,,,
110764313093221_247134302789554,https://www.facebook.com/jowradio/posts/247134302789554,"صباح الخير لي جويست، موضوع اليوم في جو الصباح هو على التعاون في شهر رمضان
باش تشاركو معانا تقدرو تعيطولنا على 0982218281
اسمعونا على : www.jow.radio
#Branchiwjow",Photo,,,"04/24/2019 11:00:01 PM"," ",779,779,0,1217,1217,0,23,6,6,1,1,1007,657,0,0,18,0,0,0,0,0,0,0,0,0,0,15,2,,15,4,,4,1,1,,4,1,1,,1,,,,1,,,
110764313093221_247077519461899,https://www.facebook.com/jowradio/posts/247077519461899,"بعد وزارة السعادة،  الإمارات تستحدث &quot;وزارة اللامستحيل&quot;  !! 😮",Photo,,,"04/24/2019 12:34:43 PM"," ",4127,4127,0,5889,5889,0,135,97,105,0,0,4540,3304,0,0,107,0,0,0,0,0,0,0,0,0,0,40,7,1,40,8,1,82,17,,,88,17,,,,,,,,,,
